"sale_price","sale_date","address","beds","full_baths","half_baths","sqft","acres","lat","long"
1,2023-04-03,"2219 PAGE AV, Ann Arbor, MI 48104",2,1,0,1716,0.138,42.255226209005,-83.728903153166
717668,2023-03-31,"1420 GRANGER AV, Ann Arbor, MI 48104",4,2,0,1710,0.152,42.264397198337,-83.730939148456
1,2023-03-31,"3640 ELI DR, Ann Arbor, MI 48104",4,2,0,1728,0.215,42.250220892932,-83.686491259595
1,2023-03-31,"1707 PAULINE BLV, Ann Arbor, MI 48103",3,2,1,1819,0.276,42.268040512996,-83.768487071682
1,2023-03-31,"1707 PAULINE BLV, Ann Arbor, MI 48103",3,2,1,1819,0.276,42.268040512996,-83.768487071682
1,2023-03-31,"515 FIFTH ST, Ann Arbor, MI 48103",3,2,0,2038,0.2,42.275636299793,-83.755914548371
281000,2023-03-31,"3141 LAKEHAVEN DR, ANN ARBOR, MI 48105",2,1,1,1152,NA,42.285650573088,-83.696764926312
261000,2023-03-31,"2915 E WHITTIER CT, Ann Arbor, MI 48104",2,1,1,880,NA,42.245545170205,-83.726969121102
465302,2023-03-31,"2723 BRISTOL RIDGE DR, ANN ARBOR, MI 48105",3,4,1,1869,NA,NA,NA
365000,2023-03-31,"1119 FREESIA CT, ANN ARBOR, MI 48105",2,1,1,891,NA,42.288552662309,-83.734589491995
317000,2023-03-31,"2932 BARCLAY WAY, ANN ARBOR, MI 48105",2,2,0,906,NA,42.319808024315,-83.702790352415
160000,2023-03-31,"2140 PAULINE BLV 208, Ann Arbor, MI 48103",1,1,0,927,NA,42.26673124769,-83.776637574743
560000,2023-03-31,"223 E ANN ST 7, Ann Arbor, MI 48104",2,2,1,1088,NA,42.282372807977,-83.746861389105
165000,2023-03-31,"2140 PAULINE BLV 206, Ann Arbor, MI 48103",1,1,0,927,NA,42.26673124769,-83.776637574743
NA,2023-03-30,"619 SKYDALE DR, ANN ARBOR, MI 48105",3,1,0,988,0.19,42.308448182326,-83.735837784412
980000,2023-03-30,"624 S DIVISION ST, Ann Arbor, MI 48104",3,1,1,950,0.061,42.2734393874,-83.744420319783
329000,2023-03-30,"1050 WALL ST UNIT 6D, ANN ARBOR, MI 48105",3,2,0,1391,NA,42.287443173066,-83.733533379527
658600,2023-03-30,"2955 LAKEHURST CT, ANN ARBOR, MI 48105",4,3,1,2428,0.252,42.314523376659,-83.713106465719
318000,2023-03-30,"2388 PINECREST AV, Ann Arbor, MI 48104",3,1,0,972,0.227,42.252473840076,-83.689935645432
NA,2023-03-30,"618 CENTER DR, ANN ARBOR, MI 48103",4,1,1,1531,0.169,42.289269567196,-83.784649370341
722000,2023-03-29,"2740 HOLYOKE LN, ANN ARBOR, MI 48103",4,2,2,2994,0.462,42.314353329084,-83.765942214519
410000,2023-03-29,"111 N ASHLEY ST 906, Ann Arbor, MI 48104",1,1,1,803,NA,42.281602388649,-83.749800959762
NA,2023-03-28,"2101 ARBORVIEW BLV, Ann Arbor, MI 48103",4,1,1,1781,0.335,NA,NA
1,2023-03-28,"524 S SEVENTH ST, Ann Arbor, MI 48103",4,1,0,1320,0.141,42.27514679213,-83.758527751285
1,2023-03-28,"524 S SEVENTH ST, Ann Arbor, MI 48103",4,1,0,1320,0.141,42.27514679213,-83.758527751285
1,2023-03-28,"1753 JACKSON AV, Ann Arbor, MI 48103",4,3,0,3116,0.302,42.281522114773,-83.768883706186
626175,2023-03-28,"3372 ROSEFORD BLVD, ANN ARBOR, MI 48105",0,1,0,2420,NA,42.322163507258,-83.710063909106
277000,2023-03-28,"2285 S MAIN ST, ANN ARBOR, MI 48103",2,2,0,1086,NA,42.253371482597,-83.749787898084
1309293,2023-03-28,"325 E SUMMIT ST #302, ANN ARBOR, MI 48104",3,3,0,1750,0.202,42.287468191505,-83.744414296831
1,2023-03-28,"1521 NORTHWOOD ST, Ann Arbor, MI 48103",3,1,1,984,0.17,42.270513619093,-83.765698249569
1265000,2023-03-28,"1600 CAMBRIDGE RD, Ann Arbor, MI 48104",6,3,1,3357,0.342,42.270496637435,-83.728433044301
1140000,2023-03-28,"514 LAWRENCE ST, ANN ARBOR, MI 48104",7,2,1,2138,0.151,42.283810567847,-83.742627198801
NA,2023-03-28,"3094 AILSA CRAIG DR, Ann Arbor, MI 48108",3,2,1,1878,0.124,42.242030048887,-83.686145385873
410000,2023-03-28,"1714 JACKSON AV, Ann Arbor, MI 48103",4,1,0,1800,0.16,42.281739514846,-83.768062808953
1,2023-03-27,"219 BUCHOLZ CT, Ann Arbor, MI 48103",4,1,0,1536,0.111,42.283339318594,-83.760235161954
NA,2023-03-27,"2101 ARBORVIEW BLV, Ann Arbor, MI 48103",4,1,1,1781,0.335,NA,NA
1,2023-03-27,"2820 BOMBRIDGE CT, Ann Arbor, MI 48104",3,1,1,952,NA,42.246173657258,-83.728378847089
640000,2023-03-27,"519 SIXTH ST, Ann Arbor, MI 48103",3,3,0,1603,0.167,42.275547494825,-83.757139288763
412000,2023-03-27,"2714 MAITLAND DR, ANN ARBOR, MI 48105",2,2,1,2130,NA,42.316495445089,-83.706818385736
NA,2023-03-27,"1924 PONTIAC TRL, ANN ARBOR, MI 48105",3,1,0,840,0.212,42.301671863282,-83.735289029168
466000,2023-03-27,"1734 SANFORD PL, Ann Arbor, MI 48103",2,1,1,1160,0.172,42.259267432186,-83.768922987703
180000,2023-03-27,"1245 S MAPLE RD 107, Ann Arbor, MI 48103",2,2,0,1173,NA,42.267134449528,-83.779765959103
100,2023-03-26,"3065 HUNTING VALLEY RD, Ann Arbor, MI 48104",0,2,1,2561,0.434,42.267361848138,-83.701697789988
NA,2023-03-25,"2507 GEDDES AVE, ANN ARBOR, MI 48104",4,1,1,2094,0.567,42.274142343812,-83.716076130689
NA,2023-03-24,"930 DEWEY AV, Ann Arbor, MI 48104",5,2,0,1330,0.129,42.265844568033,-83.737118678711
415000,2023-03-24,"1607 WINSTED BLV, Ann Arbor, MI 48103",3,1,0,1169,0.157,42.259916706503,-83.767733895203
285000,2023-03-24,"3145 STONE SCHOOL RD, Ann Arbor, MI 48108",2,1,1,979,0.231,NA,NA
860000,2023-03-24,"3427 E DOBSON PL, ANN ARBOR, MI 48105",4,2,2,3726,0.855,42.288967881023,-83.695977403879
NA,2023-03-24,"3508 BURBANK DR, ANN ARBOR, MI 48105",3,1,2,1280,NA,42.316786720896,-83.690612392194
475000,2023-03-24,"1037 POMONA RD, ANN ARBOR, MI 48103",2,1,1,912,0.166,42.291027161157,-83.763624735988
950000,2023-03-24,"101 N MAIN ST #4, Ann Arbor, MI 48104",2,2,1,1482,NA,42.281484943715,-83.7485653714
NA,2023-03-24,"320 RIVERVIEW DR, ANN ARBOR, MI 48104",2,2,1,2181,0.457,42.277261160029,-83.708206666996
624995,2023-03-24,"3366 ROSEFORD BLVD, ANN ARBOR, MI 48105",3,1,0,2566,NA,42.32221448946,-83.710187442866
520000,2023-03-23,"622 S DIVISION ST, Ann Arbor, MI 48104",3,1,0,1060,0.061,42.273445975388,-83.74441992764
850000,2023-03-23,"702 S DIVISION ST, Ann Arbor, MI 48104",4,1,0,1814,0.053,42.273021477357,-83.744441283387
9e+05,2023-03-23,"1427 BROADWAY ST, ANN ARBOR, MI 48105",8,4,0,3082,0.209,42.292560460405,-83.732843158771
990000,2023-03-23,"1417 BROADWAY ST, ANN ARBOR, MI 48105",8,4,0,4364,0.322,42.292474441303,-83.733010369374
NA,2023-03-23,"2202 PINE GROVE CT, ANN ARBOR, MI 48103",2,1,1,1316,NA,42.301883190292,-83.764063692481
NA,2023-03-23,"3312 SUNTON RD, ANN ARBOR, MI 48105",4,2,2,2356,NA,42.322200949259,-83.710306605155
100,2023-03-22,"3984 PENBERTON DR, ANN ARBOR, MI 48105",4,1,3,4253,0.431,42.282671207301,-83.683560664385
NA,2023-03-22,"1737 BARRINGTON PL, Ann Arbor, MI 48103",3,1,1,1174,0.232,42.259379720814,-83.773307155747
580000,2023-03-22,"2899 CORSTON RD, ANN ARBOR, MI 48105",0,1,0,1866,NA,42.314839656834,-83.710064559032
628453,2023-03-22,"325 E SUMMIT ST #103, ANN ARBOR, MI 48104",2,2,0,1170,0.202,42.287468191505,-83.744414296831
630959,2023-03-22,"325 E SUMMIT ST #203, ANN ARBOR, MI 48104",2,2,0,1170,0.202,42.287468191505,-83.744414296831
NA,2023-03-22,"300 WILDWOOD AV, Ann Arbor, MI 48103",3,1,0,1173,0.194,42.284614751061,-83.767697723931
396000,2023-03-22,"2606 SEQUOIA PKWY, ANN ARBOR, MI 48103",3,1,1,1531,0.174,42.293619993748,-83.782609226462
210000,2023-03-22,"250 BRIARCREST DR 125, Ann Arbor, MI 48104",0,2,1,1134,NA,42.246688029835,-83.746829166665
1,2023-03-22,"267 S WAGNER RD, ANN ARBOR, MI 48103",3,1,0,1176,0.275,42.281819305411,-83.799313614131
1,2023-03-21,"2709 LOWELL RD, ANN ARBOR, MI 48103",4,1,2,2500,0.511,42.312565080228,-83.766324003108
NA,2023-03-21,"3001 FERNWOOD AV 202, Ann Arbor, MI 48108",0,2,0,997,NA,42.245125035064,-83.693752385093
NA,2023-03-21,"219 CREST AV, Ann Arbor, MI 48103",3,2,0,1214,0.144,42.280503154451,-83.763125853566
574995,2023-03-21,"3370 ROSEFORD BLVD, ANN ARBOR, MI 48105",0,1,0,2274,NA,42.322180501325,-83.710105087026
5e+05,2023-03-21,"410 FOUNTAIN ST, Ann Arbor, MI 48103",3,1,1,1076,0.078,42.284525613152,-83.753856731486
570722,2023-03-21,"2907 CORSTON RD, ANN ARBOR, MI 48105",0,1,0,1778,NA,42.314882127225,-83.710185725841
NA,2023-03-21,"809 SYCAMORE PL, Ann Arbor, MI 48104",2,1,0,1144,0.118,42.263414362163,-83.73897404162
NA,2023-03-20,"492 COLIN CIR, Ann Arbor, MI 48103",2,3,0,1480,0.157,42.247546499302,-83.753295937054
NA,2023-03-20,"2118 PAULINE BLV 210, Ann Arbor, MI 48103",1,1,0,769,NA,42.266948549066,-83.776472399212
NA,2023-03-20,"2150 MILLER AVE, ANN ARBOR, MI 48103",3,1,1,1714,0.254,42.293278487079,-83.776788571993
NA,2023-03-20,"1716 BARRINGTON PL, Ann Arbor, MI 48103",3,1,1,1120,0.197,42.259644022831,-83.773467086054
315000,2023-03-20,"1450 COLER RD, Ann Arbor, MI 48104",0,1,0,960,0.135,42.258023222821,-83.728501473332
170000,2023-03-20,"2635 PITTSFIELD BLV, Ann Arbor, MI 48104",1,1,0,614,NA,42.249107409931,-83.692902114498
NA,2023-03-20,"1340 S FOLKSTONE CT, ANN ARBOR, MI 48105",4,1,2,2298,0.174,42.29229608174,-83.685238139364
599900,2023-03-20,"3635 WALDENWOOD DR, ANN ARBOR, MI 48105",3,2,1,1804,0.259,42.287148807467,-83.683903295733
1285000,2023-03-20,"309 N ASHLEY ST 304, Ann Arbor, MI 48104",3,2,0,2062,NA,42.28342834286,-83.749729749424
455100,2023-03-20,"820 EDGEWOOD PL, Ann Arbor, MI 48103",4,1,0,1424,0.202,42.271167392912,-83.754458582058
680130,2023-03-20,"325 E SUMMIT ST #202, ANN ARBOR, MI 48104",2,2,0,1124,0.202,42.287468191505,-83.744414296831
599995,2023-03-19,"3351 ROSEFORD BLVD, ANN ARBOR, MI 48105",0,1,0,2363,NA,42.322853305081,-83.710976154664
42063,2023-03-17,"529 MANOR DR, ANN ARBOR, MI 48105",4,2,0,988,0.189,42.304722414771,-83.737761036858
210000,2023-03-17,"555 E WILLIAM ST 4J, Ann Arbor, MI 48104",1,1,0,596,NA,42.27791325969,-83.742537269955
365000,2023-03-17,"913 EVELYN CT, Ann Arbor, MI 48103",4,1,0,1620,0.167,42.270717275473,-83.772009827942
325000,2023-03-17,"2588 EASY ST, Ann Arbor, MI 48104",3,1,0,990,0.238,42.249553427794,-83.708483703494
NA,2023-03-17,"2324 DUNDEE DR, Ann Arbor, MI 48103",3,2,1,2279,0.234,42.252806373062,-83.768737402991
NA,2023-03-17,"1447 HARPST ST, Ann Arbor, MI 48104",3,2,0,1510,0.161,42.256587950496,-83.728265077323
NA,2023-03-17,"1704 MORTON AV, Ann Arbor, MI 48104",3,2,0,1704,0.2,42.262695445142,-83.725281089735
580000,2023-03-17,"1224 SNYDER AV, Ann Arbor, MI 48103",4,1,1,1472,0.194,42.265395218219,-83.762022357494
502447,2023-03-17,"2901 CORSTON RD, ANN ARBOR, MI 48105",0,1,0,1778,NA,42.314851421539,-83.710090609443
1,2023-03-17,"2269 S CIRCLE DR, ANN ARBOR, MI 48103",3,1,0,920,0.138,42.290583573438,-83.777381338067
347000,2023-03-17,"3310 FERNWOOD AV, Ann Arbor, MI 48108",2,2,0,984,0.241,42.240782626973,-83.694540974892
297500,2023-03-17,"1700 W STADIUM BLV, Ann Arbor, MI 48103",3,1,0,912,0.187,42.264738491886,-83.767691374286
1090000,2023-03-17,"909 VAUGHN ST, Ann Arbor, MI 48104",4,2,0,1174,0.057,42.268719812732,-83.738011568631
1090000,2023-03-17,"421 BENJAMIN ST, Ann Arbor, MI 48104",4,2,0,1238,0.068,42.270935886945,-83.744087605858
349500,2023-03-17,"1307 EDGEWOOD AV, Ann Arbor, MI 48103",2,1,0,856,0.136,42.265642774522,-83.754535810985
325000,2023-03-17,"1840 VIRNANKAY CIR, Ann Arbor, MI 48103",3,1,0,912,0.146,42.268902432183,-83.770092937002
1,2023-03-17,"2142 PAULINE BLV 202, Ann Arbor, MI 48103",1,1,0,927,NA,42.266711405426,-83.7766518679
280000,2023-03-17,"3570 BURBANK DR, ANN ARBOR, MI 48105",3,1,2,1280,NA,42.317366190509,-83.691085263029
NA,2023-03-16,"400 AWIXA RD, ANN ARBOR, MI 48104",3,4,0,2236,0.356,42.27561416437,-83.716502322315
NA,2023-03-16,"2360 EARL SCHAFER CT, ANN ARBOR, MI 48105",3,2,1,1877,0.094,42.31729131353,-83.720334475457
550000,2023-03-16,"2854 RIDINGTON RD, ANN ARBOR, MI 48105",4,3,1,2352,NA,42.316624710142,-83.708380326936
NA,2023-03-15,"1955 TIMBER TRL, ANN ARBOR, MI 48103",4,3,1,2397,0.215,42.301803720697,-83.774613900516
NA,2023-03-15,"404 BERKLEY AV, Ann Arbor, MI 48103",2,1,0,754,0.136,42.265896694748,-83.75149946154
NA,2023-03-15,"404 BERKLEY AV, Ann Arbor, MI 48103",2,1,0,754,0.136,42.265896694748,-83.75149946154
NA,2023-03-15,"402 BERKLEY AV, Ann Arbor, MI 48103",2,1,0,762,0.136,42.265897460062,-83.751476842202
NA,2023-03-15,"402 BERKLEY AV, Ann Arbor, MI 48103",2,1,0,762,0.136,42.265897460062,-83.751476842202
NA,2023-03-15,"402 BERKLEY AV, Ann Arbor, MI 48103",2,1,0,762,0.136,42.265897460062,-83.751476842202
NA,2023-03-15,"2046 MERSHON DR, Ann Arbor, MI 48103",4,2,1,2000,0.221,42.255852372531,-83.766569042694
550000,2023-03-15,"1895 INDEPENDENCE BLV, Ann Arbor, MI 48104",0,0,0,NA,0.169,42.253699598096,-83.720445426429
550000,2023-03-15,"1891 INDEPENDENCE BLV, Ann Arbor, MI 48104",3,1,0,1392,0.184,42.253709190591,-83.720537479797
NA,2023-03-15,"1866 JOSEPH ST, Ann Arbor, MI 48104",3,2,1,1888,0.165,42.252157762919,-83.721069525359
1,2023-03-15,"2068 LIBERTY HEIGHTS, Ann Arbor, MI 48103",3,3,1,1747,NA,NA,NA
1,2023-03-15,"2068 LIBERTY HEIGHTS, Ann Arbor, MI 48103",3,3,1,1747,NA,NA,NA
575000,2023-03-15,"1218 W HURON ST, Ann Arbor, MI 48103",4,2,0,1927,0.279,42.281922557953,-83.762499236972
575000,2023-03-15,"1300 W HURON ST, Ann Arbor, MI 48103",4,2,0,1728,0.259,42.281952349254,-83.763303746496
456000,2023-03-15,"2618 ESSEX RD, Ann Arbor, MI 48104",5,2,1,1907,0.289,42.250366579622,-83.714409811211
NA,2023-03-15,"404 BERKLEY AV, Ann Arbor, MI 48103",2,1,0,754,0.136,42.265896694748,-83.75149946154
NA,2023-03-15,"1300 ORKNEY DR, ANN ARBOR, MI 48103",0,0,0,NA,0.415,42.295453049207,-83.751361414803
NA,2023-03-15,"1310 ORKNEY DR, ANN ARBOR, MI 48103",4,3,1,2084,0.413,42.295563223236,-83.751326427519
2040000,2023-03-14,"306 E MADISON ST, Ann Arbor, MI 48104",6,3,0,1504,0.068,42.274072824527,-83.746192905275
825000,2023-03-14,"322 JOHN ST, Ann Arbor, MI 48104",4,2,0,1270,0.092,42.273045744459,-83.745934994015
2040000,2023-03-14,"304 E MADISON ST, Ann Arbor, MI 48104",5,2,0,1518,0.068,42.274071974542,-83.746232174637
1406000,2023-03-14,"336 JOHN ST, Ann Arbor, MI 48104",3,1,1,1320,0.076,42.273052300821,-83.745658806674
1406000,2023-03-14,"332 JOHN ST, Ann Arbor, MI 48104",5,1,0,1320,0.078,42.273050427575,-83.745737717343
170000,2023-03-14,"2620 PACKARD RD, Ann Arbor, MI 48104",3,1,0,1660,0.26,42.246735099732,-83.718724302836
NA,2023-03-14,"1217 BENDING RD, ANN ARBOR, MI 48103",3,1,0,1380,0.332,42.293938137322,-83.763181732035
10,2023-03-14,"1476 ROSEWOOD ST, Ann Arbor, MI 48104",3,2,0,1261,0.212,42.255766919662,-83.727047636156
1288000,2023-03-14,"1115 MEADOWBROOK AV, Ann Arbor, MI 48103",0,3,1,3028,0.177,42.268042212379,-83.764148306547
NA,2023-03-14,"1016 BERKSHIRE RD, Ann Arbor, MI 48104",4,1,2,2226,0.2,42.269774537997,-83.720216813489
NA,2023-03-14,"2214 FAYE DR, ANN ARBOR, MI 48103",3,1,1,988,0.165,42.286373417285,-83.776304836493
NA,2023-03-14,"823 POMONA RD, ANN ARBOR, MI 48103",3,2,0,1074,0.204,42.288984108626,-83.762773880457
NA,2023-03-14,"3526 EDGEWOOD DR, Ann Arbor, MI 48104",2,1,0,719,NA,42.252554779521,-83.690858398946
NA,2023-03-13,"811 REDEEMER AV, Ann Arbor, MI 48103",2,2,0,1278,0.165,42.270781627151,-83.763213551608
NA,2023-03-13,"1211 PONTIAC ST, ANN ARBOR, MI 48105",2,1,0,910,0.247,42.292039896002,-83.739090991005
NA,2023-03-13,"2747 BARCLAY WAY, ANN ARBOR, MI 48105",2,2,0,906,NA,42.320012581221,-83.704199734011
NA,2023-03-13,"2071 WINEWOOD AV, Ann Arbor, MI 48103",3,1,0,960,0.155,42.27717458912,-83.774491483679
574995,2023-03-13,"3368 ROSEFORD BLVD, ANN ARBOR, MI 48105",0,1,0,2251,NA,42.322197495392,-83.710146264946
276250,2023-03-13,"2867 MARSHALL ST, Ann Arbor, MI 48108",3,1,0,890,0.176,42.238907677872,-83.705345168811
1470000,2023-03-13,"641 GEDDES RIDGE AVE, ANN ARBOR, MI 48104",0,4,2,3172,0.523,42.27499718485,-83.704198840124
350000,2023-03-13,"2851 BARCLAY WAY, ANN ARBOR, MI 48105",2,2,1,1623,NA,42.319929569531,-83.702741231732
273500,2023-03-13,"3519 BURBANK DR, ANN ARBOR, MI 48105",2,1,1,1210,NA,42.31677597838,-83.690766807649
1,2023-03-13,"3254 KILBURN PARK CIR, ANN ARBOR, MI 48105",4,2,1,1940,0.149,42.32179809171,-83.695869440643
270000,2023-03-13,"2038 CLOVERLY LANE, Ann Arbor, MI 48108",3,1,2,1863,NA,42.231556033014,-83.718167396008
1450000,2023-03-13,"121 W KINGSLEY ST 402, Ann Arbor, MI 48103",0,2,0,2229,NA,42.284876379668,-83.749130806163
NA,2023-03-13,"2853 BARCLAY WAY, ANN ARBOR, MI 48105",2,2,0,906,NA,42.319915660476,-83.702720368154
1,2023-03-12,"2321 S CIRCLE DR, ANN ARBOR, MI 48103",3,2,0,1458,0.161,42.290510485497,-83.778615418692
NA,2023-03-11,"3033 CLOVERLY CT, Ann Arbor, MI 48108",3,1,2,1863,NA,42.230522515528,-83.718612362236
NA,2023-03-10,"237 HIGHLAKE AVE, ANN ARBOR, MI 48103",2,2,0,1110,0.218,42.280199299931,-83.787993859326
NA,2023-03-10,"1885 GLENWOOD RD, Ann Arbor, MI 48104",8,5,1,4942,1.894,42.258034321829,-83.700402079761
350000,2023-03-10,"402 SECOND ST, Ann Arbor, MI 48103",3,1,0,993,0.118,42.277925909446,-83.752404993114
490596,2023-03-10,"2725 BRISTOL RIDGE DR, ANN ARBOR, MI 48105",3,4,1,1872,NA,NA,NA
NA,2023-03-10,"685 SKYNOB DR, ANN ARBOR, MI 48105",3,2,1,1516,NA,42.28526964772,-83.695468368672
NA,2023-03-10,"1519 BROOKLYN AV, Ann Arbor, MI 48104",4,1,1,2120,0.152,42.263657185712,-83.729257589506
NA,2023-03-10,"1519 BROOKLYN AV, Ann Arbor, MI 48104",4,1,1,2120,0.152,42.263657185712,-83.729257589506
416000,2023-03-10,"1145 FREESIA CT, ANN ARBOR, MI 48105",3,2,0,1879,NA,42.288497316086,-83.734635885154
335000,2023-03-10,"7 BRISTOL CT, Ann Arbor, MI 48104",0,1,1,1523,0.21,42.2534403536,-83.687596277787
280000,2023-03-10,"3320 BURBANK DR, ANN ARBOR, MI 48105",3,1,1,1401,NA,42.313686601833,-83.690671822353
266001,2023-03-10,"717 SKYNOB DR, ANN ARBOR, MI 48105",2,1,1,1260,NA,42.285409299083,-83.695453890916
370000,2023-03-10,"2671 PARKWOOD AV, Ann Arbor, MI 48104",3,1,0,1036,0.305,42.248816490742,-83.695009380894
NA,2023-03-09,"407 BERKLEY AV, Ann Arbor, MI 48103",4,2,1,2200,0.152,42.26578145771,-83.751515008624
NA,2023-03-09,"309 W HOOVER AV, Ann Arbor, MI 48103",3,2,0,1384,0.157,42.269411807695,-83.752404305521
NA,2023-03-09,"611 W LIBERTY ST, Ann Arbor, MI 48103",2,4,0,2108,0.243,42.278552945943,-83.755287297166
NA,2023-03-09,"516 W WASHINGTON ST, Ann Arbor, MI 48103",3,2,0,1440,0.215,42.280722205833,-83.753899058294
285000,2023-03-09,"2832 S KNIGHTSBRIDGE CIR, ANN ARBOR, MI 48105",2,2,0,1182,NA,42.314508263617,-83.733995791213
1,2023-03-09,"549 S FIRST ST, Ann Arbor, MI 48103",3,2,1,1337,0.15,42.275072872988,-83.751000283259
100,2023-03-09,"116 LONGMAN LA, Ann Arbor, MI 48103",3,2,1,1157,0.092,42.281350554863,-83.775904191136
NA,2023-03-08,"693 SKYNOB DR, ANN ARBOR, MI 48105",3,2,1,1516,NA,42.285302178563,-83.695462200482
NA,2023-03-08,"3060 NEWCASTLE RD, Ann Arbor, MI 48104",4,2,1,2347,0.499,42.26060902119,-83.699402414154
NA,2023-03-08,"3360 CREEK DR, Ann Arbor, MI 48108",3,1,0,944,0.334,42.239955721616,-83.697539394998
282000,2023-03-08,"3099 AILSA CRAIG DR, Ann Arbor, MI 48108",2,1,1,1003,NA,42.241988370529,-83.685997052355
448375,2023-03-08,"1044 SUNSET RD, ANN ARBOR, MI 48103",3,2,1,1832,0.365,42.297439577864,-83.760638283285
655000,2023-03-08,"2979 STOKE WAY, ANN ARBOR, MI 48105",3,3,1,2070,NA,42.315031364185,-83.710822360519
NA,2023-03-08,"822 W JEFFERSON ST, Ann Arbor, MI 48103",5,3,1,2384,0.122,42.276014816663,-83.757558818826
1,2023-03-08,"461 HILLDALE DR, ANN ARBOR, MI 48105",5,3,1,2407,0.319,42.302710550485,-83.737454444399
464099,2023-03-08,"2721 BRISTOL RIDGE DR, ANN ARBOR, MI 48105",3,4,1,1869,NA,NA,NA
459347,2023-03-08,"2717 BRISTOL RIDGE DR, ANN ARBOR, MI 48105",3,4,1,1869,NA,NA,NA
475000,2023-03-07,"3129 OAKWOOD ST, Ann Arbor, MI 48104",3,3,1,1602,0.212,42.249674608941,-83.698014270506
NA,2023-03-07,"812 CARBECK DR, ANN ARBOR, MI 48103",2,1,0,1392,0.186,42.288508718394,-83.778992434647
100,2023-03-07,"909 PACKARD ST, Ann Arbor, MI 48104",6,3,1,4168,0.217,42.268359835516,-83.737765024936
1,2023-03-07,"737 SKYNOB DR, ANN ARBOR, MI 48105",3,2,1,1516,NA,42.285507377076,-83.695467512849
1,2023-03-07,"737 SKYNOB DR, ANN ARBOR, MI 48105",3,2,1,1516,NA,42.285507377076,-83.695467512849
NA,2023-03-07,"2015 MARRA DR, Ann Arbor, MI 48103",3,3,0,2427,NA,42.255546522454,-83.75493946626
405000,2023-03-07,"935 WESTWOOD AVE, ANN ARBOR, MI 48103",3,1,1,1086,0.17,42.290464698876,-83.772330970358
NA,2023-03-07,"3158 AILSA CRAIG CT, Ann Arbor, MI 48108",3,3,0,1399,0.154,42.240130807825,-83.686994426952
NA,2023-03-07,"506 N STATE ST, ANN ARBOR, MI 48104",3,1,0,1664,0.068,42.285006706463,-83.740927849903
345000,2023-03-07,"504 BERKLEY AV, Ann Arbor, MI 48103",2,1,0,700,0.142,42.265853987108,-83.752791099037
NA,2023-03-06,"416 RYAN RD, Ann Arbor, MI 48103",2,2,0,1480,0.14,42.246762284208,-83.753409748744
NA,2023-03-06,"2648 TOWNER BLV, Ann Arbor, MI 48104",3,1,0,1032,0.255,42.250007099499,-83.705945252569
NA,2023-03-06,"1941 GEDDES AVE, ANN ARBOR, MI 48104",4,1,1,2046,0.208,42.275452987331,-83.722903236421
453000,2023-03-06,"2316 BROCKMAN BLV, Ann Arbor, MI 48104",4,3,1,2162,0.289,42.262498589663,-83.719626071474
455000,2023-03-06,"3732 MIDDLETON DR, ANN ARBOR, MI 48105",3,2,1,1653,0.366,42.29588186135,-83.687691593787
416000,2023-03-06,"1715 ABBOTT AV, Ann Arbor, MI 48103",3,2,0,1218,0.126,42.279979962085,-83.767953184798
1,2023-03-06,"111 N ASHLEY ST 809, Ann Arbor, MI 48104",2,2,0,1078,NA,42.281602388649,-83.749800959762
593170,2023-03-06,"703 LINDA VISTA AVE, ANN ARBOR, MI 48103",3,2,0,1444,0.139,42.287310961178,-83.764764699516
202000,2023-03-03,"685 S WAGNER RD, ANN ARBOR, MI 48103",1,1,0,712,0.459,42.275374312765,-83.799155445097
513000,2023-03-03,"416 SOULE BLV, Ann Arbor, MI 48103",3,1,0,1120,0.144,42.276571983409,-83.764174000144
1249000,2023-03-03,"309 N ASHLEY ST 204, Ann Arbor, MI 48104",3,2,0,2062,NA,42.28342834286,-83.749729749424
457130,2023-03-03,"2715 BRISTOL RIDGE DR, ANN ARBOR, MI 48105",3,4,1,1869,NA,NA,NA
462581,2023-03-03,"2713 BRISTOL RIDGE DR, ANN ARBOR, MI 48105",3,4,1,1869,NA,NA,NA
285000,2023-03-03,"3304 PLATT RD, Ann Arbor, MI 48108",3,2,0,1457,0.2,42.241030547816,-83.700105459301
850000,2023-03-03,"2105 GREENVIEW DR, Ann Arbor, MI 48103",4,1,2,2563,0.265,42.254919222317,-83.763281507326
NA,2023-03-02,"1500 BEECHWOOD DR, ANN ARBOR, MI 48103",4,2,1,2858,0.266,42.297241307859,-83.755021667775
NA,2023-03-02,"3065 LA SALLE DR, Ann Arbor, MI 48108",2,2,0,1820,0.509,42.244256615447,-83.695772237433
1,2023-03-02,"1718 SHERIDAN DR, Ann Arbor, MI 48104",0,1,1,1704,0.55,42.260906837843,-83.709485555617
547500,2023-03-02,"1718 SHERIDAN DR, Ann Arbor, MI 48104",0,1,1,1704,0.55,42.260906837843,-83.709485555617
NA,2023-03-02,"3517 BURBANK DR, ANN ARBOR, MI 48105",3,1,1,1140,NA,42.316738798786,-83.690764129462
625928,2023-03-02,"2903 CORSTON RD, ANN ARBOR, MI 48105",0,1,0,1778,NA,42.314865009093,-83.710129236025
445000,2023-03-02,"2731 HAMPSHIRE RD, Ann Arbor, MI 48104",3,2,0,1320,0.209,42.248149974107,-83.702991476814
